gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000100889	PCK2	phosphoenolpyruvate carboxykinase 2 (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:8725]	protein_coding	 3.284e+00	 6.569536	3.225e+03	 0.000e+00	 0.000e+00
ENSG00000241644	INMT	indolethylamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:6069]	protein_coding	-3.260e+00	 5.217056	1.898e+03	 0.000e+00	 0.000e+00
ENSG00000170382	LRRN2	leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]	protein_coding	-3.114e+00	 3.830297	1.652e+03	 0.000e+00	 0.000e+00
ENSG00000146674	IGFBP3	insulin-like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	protein_coding	-3.103e+00	 6.226698	2.129e+03	 0.000e+00	 0.000e+00
ENSG00000135919	SERPINE2	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 2 [Source:HGNC Symbol;Acc:HGNC:8951]	protein_coding	 3.080e+00	 7.073295	3.323e+03	 0.000e+00	 0.000e+00
ENSG00000214357	NEURL1B	neuralized E3 ubiquitin protein ligase 1B [Source:HGNC Symbol;Acc:HGNC:35422]	protein_coding	-2.960e+00	 5.048065	2.423e+03	 0.000e+00	 0.000e+00
ENSG00000135069	PSAT1	phosphoserine aminotransferase 1 [Source:HGNC Symbol;Acc:HGNC:19129]	protein_coding	 2.945e+00	 6.954483	2.433e+03	 0.000e+00	 0.000e+00
ENSG00000128052	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:HGNC Symbol;Acc:HGNC:6307]	protein_coding	-2.852e+00	 6.580881	2.471e+03	 0.000e+00	 0.000e+00
ENSG00000211445	GPX3	glutathione peroxidase 3 (plasma) [Source:HGNC Symbol;Acc:HGNC:4555]	protein_coding	-2.844e+00	 7.090444	2.574e+03	 0.000e+00	 0.000e+00
ENSG00000094963	FMO2	flavin containing monooxygenase 2 (non-functional) [Source:HGNC Symbol;Acc:HGNC:3770]	protein_coding	-2.834e+00	 5.118019	1.747e+03	 0.000e+00	 0.000e+00
ENSG00000154734	ADAMTS1	ADAM metallopeptidase with thrombospondin type 1 motif, 1 [Source:HGNC Symbol;Acc:HGNC:217]	protein_coding	-2.795e+00	 7.825571	2.877e+03	 0.000e+00	 0.000e+00
ENSG00000182836	PLCXD3	phosphatidylinositol-specific phospholipase C, X domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31822]	protein_coding	-2.749e+00	 5.174886	1.700e+03	 0.000e+00	 0.000e+00
ENSG00000092621	PHGDH	phosphoglycerate dehydrogenase [Source:HGNC Symbol;Acc:HGNC:8923]	protein_coding	 2.742e+00	 7.287264	3.052e+03	 0.000e+00	 0.000e+00
ENSG00000107731	UNC5B	unc-5 homolog B (C. elegans) [Source:HGNC Symbol;Acc:HGNC:12568]	protein_coding	 2.699e+00	 8.007283	2.018e+03	 0.000e+00	 0.000e+00
ENSG00000004799	PDK4	pyruvate dehydrogenase kinase, isozyme 4 [Source:HGNC Symbol;Acc:HGNC:8812]	protein_coding	-2.661e+00	 5.092760	1.588e+03	 0.000e+00	 0.000e+00
ENSG00000178343	SHISA3	shisa family member 3 [Source:HGNC Symbol;Acc:HGNC:25159]	protein_coding	-2.622e+00	 4.393578	1.610e+03	 0.000e+00	 0.000e+00
ENSG00000109321	AREG	amphiregulin [Source:HGNC Symbol;Acc:HGNC:651]	protein_coding	 2.593e+00	 5.168125	1.612e+03	 0.000e+00	 0.000e+00
ENSG00000065911	MTHFD2	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase [Source:HGNC Symbol;Acc:HGNC:7434]	protein_coding	 2.573e+00	 7.038105	2.266e+03	 0.000e+00	 0.000e+00
ENSG00000038427	VCAN	versican [Source:HGNC Symbol;Acc:HGNC:2464]	protein_coding	 2.534e+00	 8.988647	3.051e+03	 0.000e+00	 0.000e+00
ENSG00000158859	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4 [Source:HGNC Symbol;Acc:HGNC:220]	protein_coding	 2.491e+00	 5.354330	1.688e+03	 0.000e+00	 0.000e+00
ENSG00000196616	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	protein_coding	-2.460e+00	 7.426420	3.102e+03	 0.000e+00	 0.000e+00
ENSG00000074590	NUAK1	NUAK family, SNF1-like kinase, 1 [Source:HGNC Symbol;Acc:HGNC:14311]	protein_coding	 2.352e+00	 6.554990	2.237e+03	 0.000e+00	 0.000e+00
ENSG00000180447	GAS1	growth arrest-specific 1 [Source:HGNC Symbol;Acc:HGNC:4165]	protein_coding	-2.351e+00	 6.846057	2.894e+03	 0.000e+00	 0.000e+00
ENSG00000122641	INHBA	inhibin, beta A [Source:HGNC Symbol;Acc:HGNC:6066]	protein_coding	 2.246e+00	 5.795903	1.646e+03	 0.000e+00	 0.000e+00
ENSG00000140105	WARS	tryptophanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12729]	protein_coding	 2.227e+00	 7.373817	1.590e+03	 0.000e+00	 0.000e+00
ENSG00000163975	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5 [Source:HGNC Symbol;Acc:HGNC:7037]	protein_coding	-2.201e+00	 6.260236	2.263e+03	 0.000e+00	 0.000e+00
ENSG00000152377	SPOCK1	sparc/osteonectin, cwcv and kazal-like domains proteoglycan (testican) 1 [Source:HGNC Symbol;Acc:HGNC:11251]	protein_coding	 2.136e+00	 7.072587	2.281e+03	 0.000e+00	 0.000e+00
ENSG00000100767	PAPLN	papilin, proteoglycan-like sulfated glycoprotein [Source:HGNC Symbol;Acc:HGNC:19262]	protein_coding	-2.097e+00	 6.084564	1.935e+03	 0.000e+00	 0.000e+00
ENSG00000130766	SESN2	sestrin 2 [Source:HGNC Symbol;Acc:HGNC:20746]	protein_coding	 2.090e+00	 6.362370	1.497e+03	 0.000e+00	 0.000e+00
ENSG00000112715	VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	protein_coding	 2.060e+00	 7.016253	2.387e+03	 0.000e+00	 0.000e+00
ENSG00000105281	SLC1A5	solute carrier family 1 (neutral amino acid transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:10943]	protein_coding	 2.045e+00	 8.345905	1.940e+03	 0.000e+00	 0.000e+00
ENSG00000187840	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1 [Source:HGNC Symbol;Acc:HGNC:3288]	protein_coding	 2.016e+00	 6.077681	1.645e+03	 0.000e+00	 0.000e+00
ENSG00000183287	CCBE1	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	protein_coding	-1.989e+00	 7.330857	1.977e+03	 0.000e+00	 0.000e+00
ENSG00000165507	C10orf10	chromosome 10 open reading frame 10 [Source:HGNC Symbol;Acc:HGNC:23355]	protein_coding	-1.934e+00	 6.439896	1.612e+03	 0.000e+00	 0.000e+00
ENSG00000106366	SERPINE1	serpin peptidase inhibitor, clade E (nexin, plasminogen activator inhibitor type 1), member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	protein_coding	 1.890e+00	11.632686	1.565e+03	 0.000e+00	 0.000e+00
ENSG00000166986	MARS	methionyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:6898]	protein_coding	 1.875e+00	 7.340363	2.064e+03	 0.000e+00	 0.000e+00
ENSG00000182199	SHMT2	serine hydroxymethyltransferase 2 (mitochondrial) [Source:HGNC Symbol;Acc:HGNC:10852]	protein_coding	 1.732e+00	 8.023634	1.907e+03	 0.000e+00	 0.000e+00
ENSG00000134684	YARS	tyrosyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:12840]	protein_coding	 1.700e+00	 7.258144	1.602e+03	 0.000e+00	 0.000e+00
ENSG00000151150	ANK3	ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:HGNC:494]	protein_coding	-1.655e+00	 8.724170	1.638e+03	 0.000e+00	 0.000e+00
ENSG00000168209	DDIT4	DNA-damage-inducible transcript 4 [Source:HGNC Symbol;Acc:HGNC:24944]	protein_coding	 1.626e+00	 9.473807	1.754e+03	 0.000e+00	 0.000e+00
ENSG00000110619	CARS	cysteinyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:1493]	protein_coding	 1.580e+00	 6.568355	1.543e+03	 0.000e+00	 0.000e+00
ENSG00000134569	LRP4	low density lipoprotein receptor-related protein 4 [Source:HGNC Symbol;Acc:HGNC:6696]	protein_coding	-1.765e+00	 6.656470	1.451e+03	1.489e-317	3.740e-315
ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	protein_coding	 1.575e+00	 7.758982	1.422e+03	3.041e-311	7.494e-309
ENSG00000148926	ADM	adrenomedullin [Source:HGNC Symbol;Acc:HGNC:259]	protein_coding	-1.806e+00	 5.803278	1.421e+03	6.771e-311	1.638e-308
ENSG00000136010	ALDH1L2	aldehyde dehydrogenase 1 family, member L2 [Source:HGNC Symbol;Acc:HGNC:26777]	protein_coding	 1.901e+00	 7.746646	1.360e+03	1.283e-297	3.045e-295
ENSG00000111424	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:HGNC Symbol;Acc:HGNC:12679]	protein_coding	 2.596e+00	 4.936972	1.358e+03	2.556e-297	5.961e-295
ENSG00000106105	GARS	glycyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:4162]	protein_coding	 1.730e+00	 7.978944	1.356e+03	9.743e-297	2.232e-294
ENSG00000166347	CYB5A	cytochrome b5 type A (microsomal) [Source:HGNC Symbol;Acc:HGNC:2570]	protein_coding	-1.674e+00	 6.604078	1.353e+03	4.408e-296	9.926e-294
ENSG00000154736	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5 [Source:HGNC Symbol;Acc:HGNC:221]	protein_coding	-1.817e+00	 5.738276	1.335e+03	2.185e-292	4.837e-290
ENSG00000130513	GDF15	growth differentiation factor 15 [Source:HGNC Symbol;Acc:HGNC:30142]	protein_coding	 2.396e+00	 5.298990	1.332e+03	1.049e-291	2.283e-289
ENSG00000119139	TJP2	tight junction protein 2 [Source:HGNC Symbol;Acc:HGNC:11828]	protein_coding	-1.496e+00	 6.580506	1.327e+03	1.872e-290	4.008e-288
ENSG00000196730	DAPK1	death-associated protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:2674]	protein_coding	-1.557e+00	 6.436548	1.324e+03	7.381e-290	1.555e-287
ENSG00000139514	SLC7A1	solute carrier family 7 (cationic amino acid transporter, y+ system), member 1 [Source:HGNC Symbol;Acc:HGNC:11057]	protein_coding	 1.902e+00	 6.493894	1.323e+03	1.156e-289	2.397e-287
ENSG00000204291	COL15A1	collagen, type XV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2192]	protein_coding	 2.207e+00	 5.875374	1.314e+03	1.171e-287	2.390e-285
ENSG00000026559	KCNG1	potassium voltage-gated channel, subfamily G, member 1 [Source:HGNC Symbol;Acc:HGNC:6248]	protein_coding	 2.553e+00	 4.321500	1.300e+03	1.113e-284	2.237e-282
ENSG00000168003	SLC3A2	solute carrier family 3 (amino acid transporter heavy chain), member 2 [Source:HGNC Symbol;Acc:HGNC:11026]	protein_coding	 1.514e+00	 7.839952	1.285e+03	2.240e-281	4.432e-279
ENSG00000106819	ASPN	asporin [Source:HGNC Symbol;Acc:HGNC:14872]	protein_coding	-2.323e+00	 4.702010	1.276e+03	1.945e-279	3.790e-277
ENSG00000115902	SLC1A4	solute carrier family 1 (glutamate/neutral amino acid transporter), member 4 [Source:HGNC Symbol;Acc:HGNC:10942]	protein_coding	 2.587e+00	 4.814164	1.274e+03	4.460e-279	8.565e-277
ENSG00000090861	AARS	alanyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:20]	protein_coding	 1.431e+00	 8.027203	1.273e+03	6.682e-279	1.265e-276
ENSG00000187955	COL14A1	collagen, type XIV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2191]	protein_coding	-2.002e+00	 7.879870	1.254e+03	1.279e-274	2.387e-272
ENSG00000163909	HEYL	hes-related family bHLH transcription factor with YRPW motif-like [Source:HGNC Symbol;Acc:HGNC:4882]	protein_coding	 3.068e+00	 3.874233	1.239e+03	2.555e-271	4.699e-269
ENSG00000164465	DCBLD1	discoidin, CUB and LCCL domain containing 1 [Source:HGNC Symbol;Acc:HGNC:21479]	protein_coding	 1.465e+00	 6.473711	1.235e+03	1.699e-270	3.082e-268
ENSG00000112936	C7	complement component 7 [Source:HGNC Symbol;Acc:HGNC:1346]	protein_coding	-1.812e+00	10.499727	1.231e+03	1.070e-269	1.914e-267
ENSG00000102452	NALCN	sodium leak channel, non-selective [Source:HGNC Symbol;Acc:HGNC:19082]	protein_coding	 2.495e+00	 4.298429	1.231e+03	1.432e-269	2.528e-267
ENSG00000129757	CDKN1C	cyclin-dependent kinase inhibitor 1C (p57, Kip2) [Source:HGNC Symbol;Acc:HGNC:1786]	protein_coding	-1.657e+00	 6.054074	1.227e+03	7.419e-269	1.292e-266
ENSG00000170801	HTRA3	HtrA serine peptidase 3 [Source:HGNC Symbol;Acc:HGNC:30406]	protein_coding	 1.598e+00	 6.831286	1.217e+03	1.293e-266	2.222e-264
ENSG00000134107	BHLHE40	basic helix-loop-helix family, member e40 [Source:HGNC Symbol;Acc:HGNC:1046]	protein_coding	 1.511e+00	 6.832357	1.211e+03	2.146e-265	3.640e-263
ENSG00000095303	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:HGNC:9604]	protein_coding	 1.366e+00	 9.567394	1.196e+03	3.517e-262	5.889e-260
ENSG00000178860	MSC	musculin [Source:HGNC Symbol;Acc:HGNC:7321]	protein_coding	 2.211e+00	 6.120880	1.185e+03	1.219e-259	2.016e-257
ENSG00000111371	SLC38A1	solute carrier family 38, member 1 [Source:HGNC Symbol;Acc:HGNC:13447]	protein_coding	 1.985e+00	 6.725417	1.179e+03	1.980e-258	3.233e-256
ENSG00000145632	PLK2	polo-like kinase 2 [Source:HGNC Symbol;Acc:HGNC:19699]	protein_coding	-1.391e+00	 8.236451	1.178e+03	4.602e-258	7.420e-256
ENSG00000198542	ITGBL1	integrin, beta-like 1 (with EGF-like repeat domains) [Source:HGNC Symbol;Acc:HGNC:6164]	protein_coding	 1.579e+00	 7.497704	1.157e+03	1.235e-253	1.967e-251
ENSG00000164929	BAALC	brain and acute leukemia, cytoplasmic [Source:HGNC Symbol;Acc:HGNC:14333]	protein_coding	-3.207e+00	 4.351800	1.154e+03	5.362e-253	8.438e-251
ENSG00000114270	COL7A1	collagen, type VII, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2214]	protein_coding	 1.784e+00	 8.548904	1.141e+03	4.359e-250	6.777e-248
ENSG00000117122	MFAP2	microfibrillar-associated protein 2 [Source:HGNC Symbol;Acc:HGNC:7033]	protein_coding	 2.641e+00	 5.905781	1.141e+03	4.972e-250	7.640e-248
ENSG00000074370	ATP2A3	ATPase, Ca++ transporting, ubiquitous [Source:HGNC Symbol;Acc:HGNC:813]	protein_coding	 2.806e+00	 3.707633	1.126e+03	9.407e-247	1.429e-244
ENSG00000164251	F2RL1	coagulation factor II (thrombin) receptor-like 1 [Source:HGNC Symbol;Acc:HGNC:3538]	protein_coding	 2.025e+00	 5.068833	1.124e+03	1.932e-246	2.900e-244
ENSG00000031698	SARS	seryl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:10537]	protein_coding	 1.418e+00	 7.614779	1.106e+03	1.371e-242	2.035e-240
ENSG00000070404	FSTL3	follistatin-like 3 (secreted glycoprotein) [Source:HGNC Symbol;Acc:HGNC:3973]	protein_coding	 1.420e+00	 7.378466	1.098e+03	8.371e-241	1.228e-238
ENSG00000176971	FIBIN	fin bud initiation factor homolog (zebrafish) [Source:HGNC Symbol;Acc:HGNC:33747]	protein_coding	 2.196e+00	 6.002879	1.090e+03	4.678e-239	6.788e-237
ENSG00000115461	IGFBP5	insulin-like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	protein_coding	-2.322e+00	11.514362	1.085e+03	6.223e-238	8.932e-236
ENSG00000132530	XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	protein_coding	 1.662e+00	 6.170696	1.082e+03	3.074e-237	4.364e-235
ENSG00000120254	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1-like [Source:HGNC Symbol;Acc:HGNC:21055]	protein_coding	 1.524e+00	 5.708628	1.075e+03	7.865e-236	1.104e-233
ENSG00000130600	H19	H19, imprinted maternally expressed transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:4713]	processed_transcript	-1.859e+00	 5.235701	1.064e+03	2.133e-233	2.964e-231
ENSG00000064309	CDON	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]	protein_coding	-2.040e+00	 4.470074	1.059e+03	2.356e-232	3.238e-230
ENSG00000069702	TGFBR3	transforming growth factor, beta receptor III [Source:HGNC Symbol;Acc:HGNC:11774]	protein_coding	-1.815e+00	 4.887503	1.053e+03	5.056e-231	6.878e-229
ENSG00000071282	LMCD1	LIM and cysteine-rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	protein_coding	 1.548e+00	 6.998954	1.046e+03	2.261e-229	3.044e-227
ENSG00000149218	ENDOD1	endonuclease domain containing 1 [Source:HGNC Symbol;Acc:HGNC:29129]	protein_coding	-1.321e+00	 6.136962	1.042e+03	1.122e-228	1.495e-226
ENSG00000113407	TARS	threonyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:11572]	protein_coding	 1.318e+00	 6.949801	1.034e+03	8.200e-227	1.082e-224
ENSG00000153879	CEBPG	CCAAT/enhancer binding protein (C/EBP), gamma [Source:HGNC Symbol;Acc:HGNC:1837]	protein_coding	 2.257e+00	 4.727731	1.019e+03	1.205e-223	1.574e-221
ENSG00000154127	UBASH3B	ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]	protein_coding	 1.896e+00	 5.358853	1.013e+03	2.180e-222	2.819e-220
ENSG00000116584	ARHGEF2	Rho/Rac guanine nucleotide exchange factor (GEF) 2 [Source:HGNC Symbol;Acc:HGNC:682]	protein_coding	 1.375e+00	 7.532135	1.008e+03	3.566e-221	4.566e-219
ENSG00000128272	ATF4	activating transcription factor 4 [Source:HGNC Symbol;Acc:HGNC:786]	protein_coding	 1.326e+00	 8.419706	1.005e+03	1.517e-220	1.923e-218
ENSG00000198768	APCDD1L	adenomatosis polyposis coli down-regulated 1-like [Source:HGNC Symbol;Acc:HGNC:26892]	protein_coding	 2.624e+00	 4.494727	1.004e+03	1.934e-220	2.428e-218
ENSG00000185909	KLHDC8B	kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]	protein_coding	-1.431e+00	 5.940952	9.975e+02	6.388e-219	7.946e-217
ENSG00000175197	DDIT3	DNA-damage-inducible transcript 3 [Source:HGNC Symbol;Acc:HGNC:2726]	protein_coding	 1.769e+00	 5.407989	9.803e+02	3.451e-215	4.252e-213
ENSG00000132561	MATN2	matrilin 2 [Source:HGNC Symbol;Acc:HGNC:6908]	protein_coding	-2.846e+00	 4.324290	9.772e+02	1.649e-214	2.013e-212
ENSG00000134986	NREP	neuronal regeneration related protein [Source:HGNC Symbol;Acc:HGNC:16834]	protein_coding	 1.511e+00	 7.529640	9.732e+02	1.209e-213	1.462e-211
ENSG00000159363	ATP13A2	ATPase type 13A2 [Source:HGNC Symbol;Acc:HGNC:30213]	protein_coding	 1.538e+00	 5.382968	9.552e+02	9.717e-210	1.164e-207
ENSG00000243244	STON1	stonin 1 [Source:HGNC Symbol;Acc:HGNC:17003]	protein_coding	-1.630e+00	 5.436790	9.369e+02	9.541e-206	1.133e-203
ENSG00000196305	IARS	isoleucyl-tRNA synthetase [Source:HGNC Symbol;Acc:HGNC:5330]	protein_coding	 1.662e+00	 7.848425	9.233e+02	8.314e-203	9.782e-201
ENSG00000197565	COL4A6	collagen, type IV, alpha 6 [Source:HGNC Symbol;Acc:HGNC:2208]	protein_coding	-1.684e+00	 7.502482	9.205e+02	3.492e-202	4.072e-200
ENSG00000106351	AGFG2	ArfGAP with FG repeats 2 [Source:HGNC Symbol;Acc:HGNC:5177]	protein_coding	-1.779e+00	 4.717161	9.188e+02	8.220e-202	9.500e-200
ENSG00000164619	BMPER	BMP binding endothelial regulator [Source:HGNC Symbol;Acc:HGNC:24154]	protein_coding	-2.422e+00	 3.712549	9.054e+02	6.545e-199	7.498e-197
ENSG00000118004	COLEC11	collectin sub-family member 11 [Source:HGNC Symbol;Acc:HGNC:17213]	protein_coding	-1.684e+00	 7.113198	8.864e+02	8.905e-195	1.011e-192
ENSG00000196365	LONP1	lon peptidase 1, mitochondrial [Source:HGNC Symbol;Acc:HGNC:9479]	protein_coding	 1.183e+00	 7.009840	8.784e+02	4.963e-193	5.587e-191
ENSG00000154258	ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9 [Source:HGNC Symbol;Acc:HGNC:39]	protein_coding	-1.389e+00	 6.342311	8.756e+02	1.970e-192	2.199e-190
ENSG00000250722	SEPP1	selenoprotein P, plasma, 1 [Source:HGNC Symbol;Acc:HGNC:10751]	protein_coding	-2.654e+00	 4.668339	8.728e+02	7.853e-192	8.692e-190
ENSG00000149090	PAMR1	peptidase domain containing associated with muscle regeneration 1 [Source:HGNC Symbol;Acc:HGNC:24554]	protein_coding	-1.298e+00	 7.615265	8.680e+02	9.068e-191	9.952e-189
ENSG00000148841	ITPRIP	inositol 1,4,5-trisphosphate receptor interacting protein [Source:HGNC Symbol;Acc:HGNC:29370]	protein_coding	 1.269e+00	 6.141429	8.673e+02	1.249e-190	1.360e-188
ENSG00000101384	JAG1	jagged 1 [Source:HGNC Symbol;Acc:HGNC:6188]	protein_coding	-1.392e+00	 5.708426	8.608e+02	3.311e-189	3.573e-187
ENSG00000128487	SPECC1	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]	protein_coding	 1.596e+00	 5.214367	8.605e+02	3.751e-189	4.015e-187
ENSG00000117643	MAN1C1	mannosidase, alpha, class 1C, member 1 [Source:HGNC Symbol;Acc:HGNC:19080]	protein_coding	-1.819e+00	 5.393933	8.550e+02	6.031e-188	6.404e-186
ENSG00000172432	GTPBP2	GTP binding protein 2 [Source:HGNC Symbol;Acc:HGNC:4670]	protein_coding	 1.307e+00	 6.553291	8.533e+02	1.397e-187	1.471e-185
ENSG00000164056	SPRY1	sprouty homolog 1, antagonist of FGF signaling (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11269]	protein_coding	-1.467e+00	 7.111038	8.468e+02	3.528e-186	3.686e-184
ENSG00000051108	HERPUD1	homocysteine-inducible, endoplasmic reticulum stress-inducible, ubiquitin-like domain member 1 [Source:HGNC Symbol;Acc:HGNC:13744]	protein_coding	 1.306e+00	 6.688482	8.412e+02	5.997e-185	6.216e-183
ENSG00000013588	GPRC5A	G protein-coupled receptor, class C, group 5, member A [Source:HGNC Symbol;Acc:HGNC:9836]	protein_coding	-2.027e+00	 4.085372	8.304e+02	1.347e-182	1.386e-180
ENSG00000136040	PLXNC1	plexin C1 [Source:HGNC Symbol;Acc:HGNC:9106]	protein_coding	-1.996e+00	 4.104386	8.222e+02	7.979e-181	8.141e-179
ENSG00000198796	ALPK2	alpha-kinase 2 [Source:HGNC Symbol;Acc:HGNC:20565]	protein_coding	 1.560e+00	 5.641692	8.161e+02	1.694e-179	1.715e-177
ENSG00000130635	COL5A1	collagen, type V, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2209]	protein_coding	 1.106e+00	12.287592	7.949e+02	7.035e-175	7.067e-173
ENSG00000164442	CITED2	Cbp/p300-interacting transactivator, with Glu/Asp-rich carboxy-terminal domain, 2 [Source:HGNC Symbol;Acc:HGNC:1987]	protein_coding	-1.157e+00	 6.766081	7.907e+02	5.547e-174	5.530e-172
ENSG00000116260	QSOX1	quiescin Q6 sulfhydryl oxidase 1 [Source:HGNC Symbol;Acc:HGNC:9756]	protein_coding	-1.210e+00	10.964680	7.883e+02	1.877e-173	1.857e-171
ENSG00000146072	TNFRSF21	tumor necrosis factor receptor superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	protein_coding	-1.196e+00	 8.993038	7.875e+02	2.813e-173	2.762e-171
ENSG00000166123	GPT2	glutamic pyruvate transaminase (alanine aminotransferase) 2 [Source:HGNC Symbol;Acc:HGNC:18062]	protein_coding	 1.637e+00	 4.484239	7.871e+02	3.503e-173	3.414e-171
ENSG00000117586	TNFSF4	tumor necrosis factor (ligand) superfamily, member 4 [Source:HGNC Symbol;Acc:HGNC:11934]	protein_coding	 2.096e+00	 4.165219	7.866e+02	4.482e-173	4.336e-171
ENSG00000118515	SGK1	serum/glucocorticoid regulated kinase 1 [Source:HGNC Symbol;Acc:HGNC:10810]	protein_coding	-1.297e+00	 6.791526	7.838e+02	1.812e-172	1.740e-170
ENSG00000133142	TCEAL4	transcription elongation factor A (SII)-like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	protein_coding	-1.301e+00	 7.812145	7.785e+02	2.581e-171	2.460e-169
