gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000138061	CYP1B1	cytochrome P450, family 1, subfamily B, polypeptide 1 [Source:HGNC Symbol;Acc:HGNC:2597]	protein_coding	-4.6655027	 6.913870	4.843e+03	 0.000e+00	 0.000e+00
ENSG00000116774	OLFML3	olfactomedin-like 3 [Source:HGNC Symbol;Acc:HGNC:24956]	protein_coding	-4.6230483	 6.615525	4.601e+03	 0.000e+00	 0.000e+00
ENSG00000167680	SEMA6B	sema domain, transmembrane domain (TM), and cytoplasmic domain, (semaphorin) 6B [Source:HGNC Symbol;Acc:HGNC:10739]	protein_coding	-4.5576746	 3.866518	2.313e+03	 0.000e+00	 0.000e+00
ENSG00000072952	MRVI1	murine retrovirus integration site 1 homolog [Source:HGNC Symbol;Acc:HGNC:7237]	protein_coding	-4.4233862	 3.951356	2.216e+03	 0.000e+00	 0.000e+00
ENSG00000184408	KCND2	potassium voltage-gated channel, Shal-related subfamily, member 2 [Source:HGNC Symbol;Acc:HGNC:6238]	protein_coding	-4.4067943	 3.777874	1.498e+03	 0.000e+00	 0.000e+00
ENSG00000266714	MYO15B	myosin XVB pseudogene [Source:HGNC Symbol;Acc:HGNC:14083]	transcribed_unprocessed_pseudogene	-4.3871001	 3.824351	1.646e+03	 0.000e+00	 0.000e+00
ENSG00000154930	ACSS1	acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091]	protein_coding	-4.3821505	 3.961388	2.277e+03	 0.000e+00	 0.000e+00
ENSG00000149451	ADAM33	ADAM metallopeptidase domain 33 [Source:HGNC Symbol;Acc:HGNC:15478]	protein_coding	-4.3432063	 5.709477	3.703e+03	 0.000e+00	 0.000e+00
ENSG00000143127	ITGA10	integrin, alpha 10 [Source:HGNC Symbol;Acc:HGNC:6135]	protein_coding	-4.3014827	 5.580929	3.878e+03	 0.000e+00	 0.000e+00
ENSG00000166923	GREM1	gremlin 1, DAN family BMP antagonist [Source:HGNC Symbol;Acc:HGNC:2001]	protein_coding	-4.2819267	 8.216590	2.351e+03	 0.000e+00	 0.000e+00
ENSG00000167617	CDC42EP5	CDC42 effector protein (Rho GTPase binding) 5 [Source:HGNC Symbol;Acc:HGNC:17408]	protein_coding	-4.2722881	 4.092750	2.297e+03	 0.000e+00	 0.000e+00
ENSG00000172935	MRGPRF	MAS-related GPR, member F [Source:HGNC Symbol;Acc:HGNC:24828]	protein_coding	-4.2591562	 3.729325	1.962e+03	 0.000e+00	 0.000e+00
ENSG00000166250	CLMP	CXADR-like membrane protein [Source:HGNC Symbol;Acc:HGNC:24039]	protein_coding	-4.2065905	 5.792041	3.911e+03	 0.000e+00	 0.000e+00
ENSG00000108947	EFNB3	ephrin-B3 [Source:HGNC Symbol;Acc:HGNC:3228]	protein_coding	-4.1494812	 4.291343	2.008e+03	 0.000e+00	 0.000e+00
ENSG00000113739	STC2	stanniocalcin 2 [Source:HGNC Symbol;Acc:HGNC:11374]	protein_coding	-4.1087347	 6.576859	4.265e+03	 0.000e+00	 0.000e+00
ENSG00000138316	ADAMTS14	ADAM metallopeptidase with thrombospondin type 1 motif, 14 [Source:HGNC Symbol;Acc:HGNC:14899]	protein_coding	-4.1037390	 4.252383	2.246e+03	 0.000e+00	 0.000e+00
ENSG00000162849	KIF26B	kinesin family member 26B [Source:HGNC Symbol;Acc:HGNC:25484]	protein_coding	-4.0757737	 5.669752	2.631e+03	 0.000e+00	 0.000e+00
ENSG00000214402	LCNL1	lipocalin-like 1 [Source:HGNC Symbol;Acc:HGNC:34436]	protein_coding	-4.0462349	 4.607604	2.015e+03	 0.000e+00	 0.000e+00
ENSG00000140398	NEIL1	nei endonuclease VIII-like 1 (E. coli) [Source:HGNC Symbol;Acc:HGNC:18448]	protein_coding	-4.0349981	 3.426371	1.545e+03	 0.000e+00	 0.000e+00
ENSG00000164932	CTHRC1	collagen triple helix repeat containing 1 [Source:HGNC Symbol;Acc:HGNC:18831]	protein_coding	-4.0053456	 6.821292	3.391e+03	 0.000e+00	 0.000e+00
ENSG00000143867	OSR1	odd-skipped related transciption factor 1 [Source:HGNC Symbol;Acc:HGNC:8111]	protein_coding	-4.0030203	 4.355806	2.267e+03	 0.000e+00	 0.000e+00
ENSG00000100968	NFATC4	nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 4 [Source:HGNC Symbol;Acc:HGNC:7778]	protein_coding	-3.9403930	 6.712091	3.181e+03	 0.000e+00	 0.000e+00
ENSG00000178773	CPNE7	copine VII [Source:HGNC Symbol;Acc:HGNC:2320]	protein_coding	-3.8529108	 5.698326	2.429e+03	 0.000e+00	 0.000e+00
ENSG00000136859	ANGPTL2	angiopoietin-like 2 [Source:HGNC Symbol;Acc:HGNC:490]	protein_coding	-3.8340016	 6.231967	1.837e+03	 0.000e+00	 0.000e+00
ENSG00000182836	PLCXD3	phosphatidylinositol-specific phospholipase C, X domain containing 3 [Source:HGNC Symbol;Acc:HGNC:31822]	protein_coding	-3.7879064	 5.124797	2.414e+03	 0.000e+00	 0.000e+00
ENSG00000042062	FAM65C	family with sequence similarity 65, member C [Source:HGNC Symbol;Acc:HGNC:16168]	protein_coding	-3.7509355	 5.411470	1.951e+03	 0.000e+00	 0.000e+00
ENSG00000196787	HIST1H2AG	histone cluster 1, H2ag [Source:HGNC Symbol;Acc:HGNC:4737]	protein_coding	 3.7265898	 3.432485	1.489e+03	 0.000e+00	 0.000e+00
ENSG00000170382	LRRN2	leucine rich repeat neuronal 2 [Source:HGNC Symbol;Acc:HGNC:16914]	protein_coding	-3.6629149	 3.830811	1.823e+03	 0.000e+00	 0.000e+00
ENSG00000112936	C7	complement component 7 [Source:HGNC Symbol;Acc:HGNC:1346]	protein_coding	-3.6344705	10.298813	3.767e+03	 0.000e+00	 0.000e+00
ENSG00000130707	ASS1	argininosuccinate synthase 1 [Source:HGNC Symbol;Acc:HGNC:758]	protein_coding	-3.6165168	 4.569035	2.405e+03	 0.000e+00	 0.000e+00
ENSG00000162458	FBLIM1	filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]	protein_coding	-3.5908314	 6.964060	2.786e+03	 0.000e+00	 0.000e+00
ENSG00000111341	MGP	matrix Gla protein [Source:HGNC Symbol;Acc:HGNC:7060]	protein_coding	-3.5779941	 6.801445	1.628e+03	 0.000e+00	 0.000e+00
ENSG00000181072	CHRM2	cholinergic receptor, muscarinic 2 [Source:HGNC Symbol;Acc:HGNC:1951]	protein_coding	-3.5527137	 4.126049	1.678e+03	 0.000e+00	 0.000e+00
ENSG00000154262	ABCA6	ATP-binding cassette, sub-family A (ABC1), member 6 [Source:HGNC Symbol;Acc:HGNC:36]	protein_coding	-3.5396891	 6.823989	3.505e+03	 0.000e+00	 0.000e+00
ENSG00000138080	EMILIN1	elastin microfibril interfacer 1 [Source:HGNC Symbol;Acc:HGNC:19880]	protein_coding	-3.5371642	 9.947247	2.257e+03	 0.000e+00	 0.000e+00
ENSG00000132274	TRIM22	tripartite motif containing 22 [Source:HGNC Symbol;Acc:HGNC:16379]	protein_coding	-3.5225409	 5.257710	2.747e+03	 0.000e+00	 0.000e+00
ENSG00000182752	PAPPA	pregnancy-associated plasma protein A, pappalysin 1 [Source:HGNC Symbol;Acc:HGNC:8602]	protein_coding	-3.5066789	 7.110358	2.980e+03	 0.000e+00	 0.000e+00
ENSG00000242265	PEG10	paternally expressed 10 [Source:HGNC Symbol;Acc:HGNC:14005]	protein_coding	 3.4865591	 8.937406	3.231e+03	 0.000e+00	 0.000e+00
ENSG00000225614	ZNF469	zinc finger protein 469 [Source:HGNC Symbol;Acc:HGNC:23216]	protein_coding	-3.4832448	 5.765496	2.627e+03	 0.000e+00	 0.000e+00
ENSG00000184678	HIST2H2BE	histone cluster 2, H2be [Source:HGNC Symbol;Acc:HGNC:4760]	protein_coding	 3.4413495	 4.592168	2.009e+03	 0.000e+00	 0.000e+00
ENSG00000104361	NIPAL2	NIPA-like domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25854]	protein_coding	-3.4344444	 5.135305	1.981e+03	 0.000e+00	 0.000e+00
ENSG00000125148	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	protein_coding	 3.4102264	10.141255	3.216e+03	 0.000e+00	 0.000e+00
ENSG00000067798	NAV3	neuron navigator 3 [Source:HGNC Symbol;Acc:HGNC:15998]	protein_coding	-3.3911756	 4.175713	1.911e+03	 0.000e+00	 0.000e+00
ENSG00000128567	PODXL	podocalyxin-like [Source:HGNC Symbol;Acc:HGNC:9171]	protein_coding	 3.3792441	 4.392895	1.663e+03	 0.000e+00	 0.000e+00
ENSG00000154736	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5 [Source:HGNC Symbol;Acc:HGNC:221]	protein_coding	-3.3764720	 5.559894	3.107e+03	 0.000e+00	 0.000e+00
ENSG00000132530	XAF1	XIAP associated factor 1 [Source:HGNC Symbol;Acc:HGNC:30932]	protein_coding	-3.3599703	 4.299528	2.010e+03	 0.000e+00	 0.000e+00
ENSG00000187193	MT1X	metallothionein 1X [Source:HGNC Symbol;Acc:HGNC:7405]	protein_coding	 3.3547857	 6.046519	2.350e+03	 0.000e+00	 0.000e+00
ENSG00000187955	COL14A1	collagen, type XIV, alpha 1 [Source:HGNC Symbol;Acc:HGNC:2191]	protein_coding	-3.3472424	 7.742390	2.702e+03	 0.000e+00	 0.000e+00
ENSG00000124440	HIF3A	hypoxia inducible factor 3, alpha subunit [Source:HGNC Symbol;Acc:HGNC:15825]	protein_coding	-3.3463800	 5.833662	1.869e+03	 0.000e+00	 0.000e+00
ENSG00000102385	DRP2	dystrophin related protein 2 [Source:HGNC Symbol;Acc:HGNC:3032]	protein_coding	-3.3327254	 3.906041	1.634e+03	 0.000e+00	 0.000e+00
ENSG00000146674	IGFBP3	insulin-like growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:5472]	protein_coding	-3.3242130	 6.253902	2.028e+03	 0.000e+00	 0.000e+00
ENSG00000153885	KCTD15	potassium channel tetramerization domain containing 15 [Source:HGNC Symbol;Acc:HGNC:23297]	protein_coding	-3.2599837	 4.430494	1.674e+03	 0.000e+00	 0.000e+00
ENSG00000182511	FES	FES proto-oncogene, tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:3657]	protein_coding	-3.2264178	 4.142291	1.760e+03	 0.000e+00	 0.000e+00
ENSG00000132386	SERPINF1	serpin peptidase inhibitor, clade F (alpha-2 antiplasmin, pigment epithelium derived factor), member 1 [Source:HGNC Symbol;Acc:HGNC:8824]	protein_coding	-3.2106489	 7.042622	1.654e+03	 0.000e+00	 0.000e+00
ENSG00000163975	MFI2	antigen p97 (melanoma associated) identified by monoclonal antibodies 133.2 and 96.5 [Source:HGNC Symbol;Acc:HGNC:7037]	protein_coding	-3.1874805	 6.175420	3.045e+03	 0.000e+00	 0.000e+00
ENSG00000125266	EFNB2	ephrin-B2 [Source:HGNC Symbol;Acc:HGNC:3227]	protein_coding	 3.1830640	 4.754096	2.197e+03	 0.000e+00	 0.000e+00
ENSG00000136732	GYPC	glycophorin C (Gerbich blood group) [Source:HGNC Symbol;Acc:HGNC:4704]	protein_coding	-3.1709329	 5.054778	1.925e+03	 0.000e+00	 0.000e+00
ENSG00000188549	C15orf52	chromosome 15 open reading frame 52 [Source:HGNC Symbol;Acc:HGNC:33488]	protein_coding	-3.1531990	 4.569952	1.770e+03	 0.000e+00	 0.000e+00
ENSG00000121281	ADCY7	adenylate cyclase 7 [Source:HGNC Symbol;Acc:HGNC:238]	protein_coding	-3.0644166	 4.876328	1.609e+03	 0.000e+00	 0.000e+00
ENSG00000125398	SOX9	SRY (sex determining region Y)-box 9 [Source:HGNC Symbol;Acc:HGNC:11204]	protein_coding	 3.0480990	 4.770038	1.554e+03	 0.000e+00	 0.000e+00
ENSG00000120820	GLT8D2	glycosyltransferase 8 domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24890]	protein_coding	-3.0374814	 4.713138	1.821e+03	 0.000e+00	 0.000e+00
ENSG00000011465	DCN	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	protein_coding	-3.0367560	10.524086	3.789e+03	 0.000e+00	 0.000e+00
ENSG00000162614	NEXN	nexilin (F actin binding protein) [Source:HGNC Symbol;Acc:HGNC:29557]	protein_coding	-3.0329889	 5.949175	2.078e+03	 0.000e+00	 0.000e+00
ENSG00000169184	MN1	meningioma (disrupted in balanced translocation) 1 [Source:HGNC Symbol;Acc:HGNC:7180]	protein_coding	-3.0026289	 4.649569	1.627e+03	 0.000e+00	 0.000e+00
ENSG00000179954	SSC5D	scavenger receptor cysteine rich family, 5 domains [Source:HGNC Symbol;Acc:HGNC:26641]	protein_coding	-3.0011973	 5.662273	1.961e+03	 0.000e+00	 0.000e+00
ENSG00000148848	ADAM12	ADAM metallopeptidase domain 12 [Source:HGNC Symbol;Acc:HGNC:190]	protein_coding	-2.9861002	 5.138518	1.944e+03	 0.000e+00	 0.000e+00
ENSG00000124212	PTGIS	prostaglandin I2 (prostacyclin) synthase [Source:HGNC Symbol;Acc:HGNC:9603]	protein_coding	-2.9826844	 6.304238	2.484e+03	 0.000e+00	 0.000e+00
ENSG00000139329	LUM	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	protein_coding	-2.9761781	 9.113580	2.145e+03	 0.000e+00	 0.000e+00
ENSG00000118503	TNFAIP3	tumor necrosis factor, alpha-induced protein 3 [Source:HGNC Symbol;Acc:HGNC:11896]	protein_coding	-2.9635372	 5.995195	2.650e+03	 0.000e+00	 0.000e+00
ENSG00000074657	ZNF532	zinc finger protein 532 [Source:HGNC Symbol;Acc:HGNC:30940]	protein_coding	-2.9570181	 5.209575	2.219e+03	 0.000e+00	 0.000e+00
ENSG00000078098	FAP	fibroblast activation protein, alpha [Source:HGNC Symbol;Acc:HGNC:3590]	protein_coding	-2.9520744	 6.011237	1.901e+03	 0.000e+00	 0.000e+00
ENSG00000188486	H2AFX	H2A histone family, member X [Source:HGNC Symbol;Acc:HGNC:4739]	protein_coding	 2.9195341	 6.865766	1.644e+03	 0.000e+00	 0.000e+00
ENSG00000174348	PODN	podocan [Source:HGNC Symbol;Acc:HGNC:23174]	protein_coding	-2.9075062	 5.855992	2.023e+03	 0.000e+00	 0.000e+00
ENSG00000171408	PDE7B	phosphodiesterase 7B [Source:HGNC Symbol;Acc:HGNC:8792]	protein_coding	-2.8772125	 4.920294	1.827e+03	 0.000e+00	 0.000e+00
ENSG00000149809	TM7SF2	transmembrane 7 superfamily member 2 [Source:HGNC Symbol;Acc:HGNC:11863]	protein_coding	 2.8519701	 4.735903	1.577e+03	 0.000e+00	 0.000e+00
ENSG00000099998	GGT5	gamma-glutamyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:4260]	protein_coding	-2.7584164	 5.677979	1.487e+03	 0.000e+00	 0.000e+00
ENSG00000180573	HIST1H2AC	histone cluster 1, H2ac [Source:HGNC Symbol;Acc:HGNC:4733]	protein_coding	 2.7533725	 5.431583	1.750e+03	 0.000e+00	 0.000e+00
ENSG00000177096	FAM109B	family with sequence similarity 109, member B [Source:HGNC Symbol;Acc:HGNC:27161]	protein_coding	-2.7222939	 4.910939	1.699e+03	 0.000e+00	 0.000e+00
ENSG00000115252	PDE1A	phosphodiesterase 1A, calmodulin-dependent [Source:HGNC Symbol;Acc:HGNC:8774]	protein_coding	-2.6813627	 5.715956	1.919e+03	 0.000e+00	 0.000e+00
ENSG00000109686	SH3D19	SH3 domain containing 19 [Source:HGNC Symbol;Acc:HGNC:30418]	protein_coding	-2.6255167	 7.904467	2.390e+03	 0.000e+00	 0.000e+00
ENSG00000133142	TCEAL4	transcription elongation factor A (SII)-like 4 [Source:HGNC Symbol;Acc:HGNC:26121]	protein_coding	-2.6078234	 7.588801	2.211e+03	 0.000e+00	 0.000e+00
ENSG00000115461	IGFBP5	insulin-like growth factor binding protein 5 [Source:HGNC Symbol;Acc:HGNC:5474]	protein_coding	-2.5869023	11.522345	2.876e+03	 0.000e+00	 0.000e+00
ENSG00000173068	BNC2	basonuclin 2 [Source:HGNC Symbol;Acc:HGNC:30988]	protein_coding	-2.5697058	 6.048588	2.225e+03	 0.000e+00	 0.000e+00
ENSG00000102265	TIMP1	TIMP metallopeptidase inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:11820]	protein_coding	 2.5685666	11.886202	1.646e+03	 0.000e+00	 0.000e+00
ENSG00000122966	CIT	citron rho-interacting serine/threonine kinase [Source:HGNC Symbol;Acc:HGNC:1985]	protein_coding	 2.5645084	 4.878427	1.530e+03	 0.000e+00	 0.000e+00
ENSG00000121310	ECHDC2	enoyl CoA hydratase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:23408]	protein_coding	-2.5379547	 5.815804	1.899e+03	 0.000e+00	 0.000e+00
ENSG00000103485	QPRT	quinolinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:9755]	protein_coding	-2.4983098	 5.744794	1.649e+03	 0.000e+00	 0.000e+00
ENSG00000091986	CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	protein_coding	-2.4826053	 9.601227	2.332e+03	 0.000e+00	 0.000e+00
ENSG00000072071	LPHN1	latrophilin 1 [Source:HGNC Symbol;Acc:HGNC:20973]	protein_coding	-2.4732857	 4.732317	1.498e+03	 0.000e+00	 0.000e+00
ENSG00000169715	MT1E	metallothionein 1E [Source:HGNC Symbol;Acc:HGNC:7397]	protein_coding	 2.4314837	 7.910381	1.672e+03	 0.000e+00	 0.000e+00
ENSG00000095303	PTGS1	prostaglandin-endoperoxide synthase 1 (prostaglandin G/H synthase and cyclooxygenase) [Source:HGNC Symbol;Acc:HGNC:9604]	protein_coding	-2.4248503	 8.023847	2.091e+03	 0.000e+00	 0.000e+00
ENSG00000101335	MYL9	myosin, light chain 9, regulatory [Source:HGNC Symbol;Acc:HGNC:15754]	protein_coding	-2.4175206	 6.755033	1.609e+03	 0.000e+00	 0.000e+00
ENSG00000182326	C1S	complement component 1, s subcomponent [Source:HGNC Symbol;Acc:HGNC:1247]	protein_coding	-2.4109676	 9.174304	1.777e+03	 0.000e+00	 0.000e+00
ENSG00000115758	ODC1	ornithine decarboxylase 1 [Source:HGNC Symbol;Acc:HGNC:8109]	protein_coding	 2.3993816	 7.082135	2.163e+03	 0.000e+00	 0.000e+00
ENSG00000152580	IGSF10	immunoglobulin superfamily, member 10 [Source:HGNC Symbol;Acc:HGNC:26384]	protein_coding	-2.3450046	 6.465369	2.064e+03	 0.000e+00	 0.000e+00
ENSG00000101040	ZMYND8	zinc finger, MYND-type containing 8 [Source:HGNC Symbol;Acc:HGNC:9397]	protein_coding	-2.3199491	 5.523531	1.619e+03	 0.000e+00	 0.000e+00
ENSG00000186834	HEXIM1	hexamethylene bis-acetamide inducible 1 [Source:HGNC Symbol;Acc:HGNC:24953]	protein_coding	 2.2947225	 7.928005	2.112e+03	 0.000e+00	 0.000e+00
ENSG00000166741	NNMT	nicotinamide N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:7861]	protein_coding	-2.2679813	 7.349860	1.506e+03	 0.000e+00	 0.000e+00
ENSG00000198121	LPAR1	lysophosphatidic acid receptor 1 [Source:HGNC Symbol;Acc:HGNC:3166]	protein_coding	-2.2312452	 5.949640	1.582e+03	 0.000e+00	 0.000e+00
ENSG00000104368	PLAT	plasminogen activator, tissue [Source:HGNC Symbol;Acc:HGNC:9051]	protein_coding	 1.8567128	10.364064	1.654e+03	 0.000e+00	 0.000e+00
ENSG00000132000	PODNL1	podocan-like 1 [Source:HGNC Symbol;Acc:HGNC:26275]	protein_coding	-4.2431652	 3.175720	1.479e+03	1.482e-323	1.586e-321
ENSG00000189060	H1F0	H1 histone family, member 0 [Source:HGNC Symbol;Acc:HGNC:4714]	protein_coding	 2.0157138	 7.499410	1.475e+03	9.387e-323	9.965e-321
ENSG00000181444	ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	protein_coding	-3.1980463	 3.905637	1.472e+03	4.200e-322	4.423e-320
ENSG00000008283	CYB561	cytochrome b561 [Source:HGNC Symbol;Acc:HGNC:2571]	protein_coding	-3.1846042	 3.909997	1.466e+03	8.216e-321	8.584e-319
ENSG00000082482	KCNK2	potassium channel, subfamily K, member 2 [Source:HGNC Symbol;Acc:HGNC:6277]	protein_coding	-5.3283192	 3.041618	1.463e+03	4.028e-320	4.175e-318
ENSG00000183287	CCBE1	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:HGNC:29426]	protein_coding	-1.9731172	 7.382991	1.449e+03	4.002e-317	4.116e-315
ENSG00000184702	SEPT5	septin 5 [Source:HGNC Symbol;Acc:HGNC:9164]	protein_coding	-4.3207432	 3.854244	1.444e+03	6.406e-316	6.536e-314
ENSG00000139278	GLIPR1	GLI pathogenesis-related 1 [Source:HGNC Symbol;Acc:HGNC:17001]	protein_coding	-2.7415179	 5.202463	1.442e+03	1.730e-315	1.752e-313
ENSG00000150540	HNMT	histamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:5028]	protein_coding	-3.9592954	 3.203718	1.442e+03	1.876e-315	1.885e-313
ENSG00000127920	GNG11	guanine nucleotide binding protein (G protein), gamma 11 [Source:HGNC Symbol;Acc:HGNC:4403]	protein_coding	-1.9328321	 7.719700	1.429e+03	1.227e-312	1.223e-310
ENSG00000128606	LRRC17	leucine rich repeat containing 17 [Source:HGNC Symbol;Acc:HGNC:16895]	protein_coding	-2.3642711	 5.506919	1.427e+03	3.579e-312	3.541e-310
ENSG00000167994	RAB3IL1	RAB3A interacting protein (rabin3)-like 1 [Source:HGNC Symbol;Acc:HGNC:9780]	protein_coding	-4.7150952	 3.422297	1.424e+03	9.982e-312	9.802e-310
ENSG00000031081	ARHGAP31	Rho GTPase activating protein 31 [Source:HGNC Symbol;Acc:HGNC:29216]	protein_coding	-2.3601339	 5.303034	1.416e+03	7.666e-310	7.472e-308
ENSG00000039537	C6	complement component 6 [Source:HGNC Symbol;Acc:HGNC:1339]	protein_coding	-6.6553344	 2.809176	1.408e+03	4.865e-308	4.707e-306
ENSG00000131747	TOP2A	topoisomerase (DNA) II alpha 170kDa [Source:HGNC Symbol;Acc:HGNC:11989]	protein_coding	 2.3267017	 6.521072	1.405e+03	2.158e-307	2.072e-305
ENSG00000170004	CHD3	chromodomain helicase DNA binding protein 3 [Source:HGNC Symbol;Acc:HGNC:1918]	protein_coding	-2.0186983	 8.192430	1.377e+03	2.145e-301	2.045e-299
ENSG00000164056	SPRY1	sprouty homolog 1, antagonist of FGF signaling (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11269]	protein_coding	-2.2803133	 6.984697	1.372e+03	2.816e-300	2.665e-298
ENSG00000025708	TYMP	thymidine phosphorylase [Source:HGNC Symbol;Acc:HGNC:3148]	protein_coding	-3.0949562	 4.373028	1.364e+03	1.372e-298	1.289e-296
ENSG00000130821	SLC6A8	solute carrier family 6 (neurotransmitter transporter), member 8 [Source:HGNC Symbol;Acc:HGNC:11055]	protein_coding	 1.9211225	 6.464468	1.363e+03	2.261e-298	2.109e-296
ENSG00000136235	GPNMB	glycoprotein (transmembrane) nmb [Source:HGNC Symbol;Acc:HGNC:4462]	protein_coding	-4.4530448	 5.101674	1.362e+03	3.811e-298	3.530e-296
