gene_id	gene_name	description	biotype	logFC	logCPM	LR	PValue	FDR
ENSG00000090776	EFNB1	ephrin-B1 [Source:HGNC Symbol;Acc:HGNC:3226]	protein_coding	-9.400e-01	 6.9432715	5.403e+02	1.622e-119	7.566e-117
ENSG00000119280	C1orf198	chromosome 1 open reading frame 198 [Source:HGNC Symbol;Acc:HGNC:25900]	protein_coding	 1.248e+00	 4.9527681	5.205e+02	3.253e-115	1.465e-112
ENSG00000150551	LYPD1	LY6/PLAUR domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28431]	protein_coding	 1.819e+00	 3.1327361	5.117e+02	2.683e-113	1.168e-110
ENSG00000198959	TGM2	transglutaminase 2 [Source:HGNC Symbol;Acc:HGNC:11778]	protein_coding	 1.968e+00	 6.7968152	4.936e+02	2.353e-109	9.913e-107
ENSG00000170558	CDH2	cadherin 2, type 1, N-cadherin (neuronal) [Source:HGNC Symbol;Acc:HGNC:1759]	protein_coding	 9.862e-01	 6.8895301	4.884e+02	3.122e-108	1.274e-105
ENSG00000134243	SORT1	sortilin 1 [Source:HGNC Symbol;Acc:HGNC:11186]	protein_coding	 1.453e+00	 4.6932645	4.789e+02	3.706e-106	1.467e-103
ENSG00000041353	RAB27B	RAB27B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:9767]	protein_coding	-1.209e+00	 5.4575266	4.783e+02	5.005e-106	1.923e-103
ENSG00000150938	CRIM1	cysteine rich transmembrane BMP regulator 1 (chordin-like) [Source:HGNC Symbol;Acc:HGNC:2359]	protein_coding	 1.026e+00	 7.7536485	4.634e+02	8.606e-103	3.211e-100
ENSG00000070404	FSTL3	follistatin-like 3 (secreted glycoprotein) [Source:HGNC Symbol;Acc:HGNC:3973]	protein_coding	 9.108e-01	 6.9617926	4.519e+02	2.776e-100	 1.007e-97
ENSG00000115525	ST3GAL5	ST3 beta-galactoside alpha-2,3-sialyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:10872]	protein_coding	-1.025e+00	 6.2717097	4.481e+02	 1.880e-99	 6.635e-97
ENSG00000006327	TNFRSF12A	tumor necrosis factor receptor superfamily, member 12A [Source:HGNC Symbol;Acc:HGNC:18152]	protein_coding	 1.115e+00	 7.0869467	4.475e+02	 2.562e-99	 8.806e-97
ENSG00000123358	NR4A1	nuclear receptor subfamily 4, group A, member 1 [Source:HGNC Symbol;Acc:HGNC:7980]	protein_coding	 2.676e+00	 3.2196068	4.426e+02	 2.937e-98	 9.837e-96
ENSG00000151150	ANK3	ankyrin 3, node of Ranvier (ankyrin G) [Source:HGNC Symbol;Acc:HGNC:494]	protein_coding	-9.596e-01	 8.2502997	4.355e+02	 1.037e-96	 3.385e-94
ENSG00000166825	ANPEP	alanyl (membrane) aminopeptidase [Source:HGNC Symbol;Acc:HGNC:500]	protein_coding	-7.658e-01	 9.3463351	4.294e+02	 2.170e-95	 6.912e-93
ENSG00000154736	ADAMTS5	ADAM metallopeptidase with thrombospondin type 1 motif, 5 [Source:HGNC Symbol;Acc:HGNC:221]	protein_coding	-2.497e+00	 3.6422098	4.268e+02	 8.074e-95	 2.511e-92
ENSG00000156113	KCNMA1	potassium large conductance calcium-activated channel, subfamily M, alpha member 1 [Source:HGNC Symbol;Acc:HGNC:6284]	protein_coding	-1.366e+00	 5.6681243	4.216e+02	 1.084e-93	 3.293e-91
ENSG00000130600	H19	H19, imprinted maternally expressed transcript (non-protein coding) [Source:HGNC Symbol;Acc:HGNC:4713]	processed_transcript	-1.020e+00	 4.9928703	4.182e+02	 6.061e-93	 1.799e-90
ENSG00000172893	DHCR7	7-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2860]	protein_coding	 8.720e-01	 7.3229526	4.145e+02	 3.872e-92	 1.124e-89
ENSG00000136160	EDNRB	endothelin receptor type B [Source:HGNC Symbol;Acc:HGNC:3180]	protein_coding	-1.361e+00	 5.1260330	4.067e+02	 1.893e-90	 5.376e-88
ENSG00000102760	RGCC	regulator of cell cycle [Source:HGNC Symbol;Acc:HGNC:20369]	protein_coding	 2.568e+00	 3.5473244	4.038e+02	 8.281e-90	 2.301e-87
ENSG00000064666	CNN2	calponin 2 [Source:HGNC Symbol;Acc:HGNC:2156]	protein_coding	 8.358e-01	 7.8412753	3.966e+02	 3.038e-88	 8.267e-86
ENSG00000185339	TCN2	transcobalamin II [Source:HGNC Symbol;Acc:HGNC:11653]	protein_coding	-9.773e-01	 5.5417028	3.945e+02	 8.747e-88	 2.331e-85
ENSG00000280143	AP000892.6		TEC	 1.881e+00	 3.0370729	3.895e+02	 1.075e-86	 2.808e-84
ENSG00000136244	IL6	interleukin 6 [Source:HGNC Symbol;Acc:HGNC:6018]	protein_coding	 2.757e+00	 1.7317030	3.893e+02	 1.199e-86	 3.071e-84
ENSG00000128052	KDR	kinase insert domain receptor (a type III receptor tyrosine kinase) [Source:HGNC Symbol;Acc:HGNC:6307]	protein_coding	-1.187e+00	 5.6004059	3.849e+02	 1.089e-85	 2.735e-83
ENSG00000169851	PCDH7	protocadherin 7 [Source:HGNC Symbol;Acc:HGNC:8659]	protein_coding	-8.057e-01	 7.6677798	3.801e+02	 1.178e-84	 2.902e-82
ENSG00000129038	LOXL1	lysyl oxidase-like 1 [Source:HGNC Symbol;Acc:HGNC:6665]	protein_coding	-9.538e-01	 5.3120188	3.762e+02	 8.275e-84	 2.001e-81
ENSG00000197747	S100A10	S100 calcium binding protein A10 [Source:HGNC Symbol;Acc:HGNC:10487]	protein_coding	-7.473e-01	 7.4479305	3.710e+02	 1.129e-82	 2.682e-80
ENSG00000130592	LSP1	lymphocyte-specific protein 1 [Source:HGNC Symbol;Acc:HGNC:6707]	protein_coding	-1.973e+00	 2.8037001	3.703e+02	 1.570e-82	 3.663e-80
ENSG00000153823	PID1	phosphotyrosine interaction domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26084]	protein_coding	 1.403e+00	 4.1678383	3.703e+02	 1.612e-82	 3.694e-80
ENSG00000099875	MKNK2	MAP kinase interacting serine/threonine kinase 2 [Source:HGNC Symbol;Acc:HGNC:7111]	protein_coding	-8.135e-01	 7.1036507	3.674e+02	 6.977e-82	 1.571e-79
ENSG00000197956	S100A6	S100 calcium binding protein A6 [Source:HGNC Symbol;Acc:HGNC:10496]	protein_coding	-7.145e-01	 8.9529307	3.666e+02	 1.032e-81	 2.285e-79
ENSG00000112033	PPARD	peroxisome proliferator-activated receptor delta [Source:HGNC Symbol;Acc:HGNC:9235]	protein_coding	 9.667e-01	 6.0525647	3.583e+02	 6.531e-80	 1.422e-77
ENSG00000134107	BHLHE40	basic helix-loop-helix family, member e40 [Source:HGNC Symbol;Acc:HGNC:1046]	protein_coding	 1.077e+00	 6.2998053	3.564e+02	 1.681e-79	 3.599e-77
ENSG00000128512	DOCK4	dedicator of cytokinesis 4 [Source:HGNC Symbol;Acc:HGNC:19192]	protein_coding	-9.403e-01	 4.8546313	3.554e+02	 2.836e-79	 5.974e-77
ENSG00000146072	TNFRSF21	tumor necrosis factor receptor superfamily, member 21 [Source:HGNC Symbol;Acc:HGNC:13469]	protein_coding	-1.662e+00	 6.9721720	3.519e+02	 1.632e-78	 3.384e-76
ENSG00000133816	MICAL2	microtubule associated monooxygenase, calponin and LIM domain containing 2 [Source:HGNC Symbol;Acc:HGNC:24693]	protein_coding	 1.003e+00	 8.3057783	3.477e+02	 1.351e-77	 2.757e-75
ENSG00000149591	TAGLN	transgelin [Source:HGNC Symbol;Acc:HGNC:11553]	protein_coding	 9.675e-01	 8.9498348	3.431e+02	 1.356e-76	 2.724e-74
ENSG00000164761	TNFRSF11B	tumor necrosis factor receptor superfamily, member 11b [Source:HGNC Symbol;Acc:HGNC:11909]	protein_coding	 1.881e+00	 3.0017883	3.422e+02	 2.163e-76	 4.280e-74
ENSG00000184009	ACTG1	actin, gamma 1 [Source:HGNC Symbol;Acc:HGNC:144]	protein_coding	 6.504e-01	11.5712456	3.418e+02	 2.611e-76	 5.090e-74
ENSG00000164741	DLC1	DLC1 Rho GTPase activating protein [Source:HGNC Symbol;Acc:HGNC:2897]	protein_coding	 7.213e-01	 7.2276045	3.326e+02	 2.603e-74	 4.999e-72
ENSG00000196616	ADH1B	alcohol dehydrogenase 1B (class I), beta polypeptide [Source:HGNC Symbol;Acc:HGNC:250]	protein_coding	-2.114e+00	 4.0843830	3.295e+02	 1.261e-73	 2.387e-71
ENSG00000165617	DACT1	dishevelled-binding antagonist of beta-catenin 1 [Source:HGNC Symbol;Acc:HGNC:17748]	protein_coding	 2.255e+00	 2.7219063	3.294e+02	 1.307e-73	 2.438e-71
ENSG00000072110	ACTN1	actinin, alpha 1 [Source:HGNC Symbol;Acc:HGNC:163]	protein_coding	 8.067e-01	 9.1122567	3.271e+02	 4.112e-73	 7.563e-71
ENSG00000154127	UBASH3B	ubiquitin associated and SH3 domain containing B [Source:HGNC Symbol;Acc:HGNC:29884]	protein_coding	 1.008e+00	 5.8275006	3.226e+02	 3.942e-72	 7.150e-70
ENSG00000128342	LIF	leukemia inhibitory factor [Source:HGNC Symbol;Acc:HGNC:6596]	protein_coding	 1.486e+00	 3.9843368	3.210e+02	 8.915e-72	 1.595e-69
ENSG00000174807	CD248	CD248 molecule, endosialin [Source:HGNC Symbol;Acc:HGNC:18219]	protein_coding	-1.001e+00	 7.1837611	3.182e+02	 3.613e-71	 6.376e-69
ENSG00000112096	SOD2	superoxide dismutase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:11180]	protein_coding	 8.288e-01	 6.4910098	3.175e+02	 5.195e-71	 9.046e-69
ENSG00000154864	PIEZO2	piezo-type mechanosensitive ion channel component 2 [Source:HGNC Symbol;Acc:HGNC:26270]	protein_coding	-7.703e-01	 7.5651486	3.104e+02	 1.772e-69	 3.046e-67
ENSG00000137331	IER3	immediate early response 3 [Source:HGNC Symbol;Acc:HGNC:5392]	protein_coding	 9.758e-01	 5.0700837	3.092e+02	 3.321e-69	 5.633e-67
ENSG00000164056	SPRY1	sprouty homolog 1, antagonist of FGF signaling (Drosophila) [Source:HGNC Symbol;Acc:HGNC:11269]	protein_coding	-1.002e+00	 6.4266384	3.085e+02	 4.675e-69	 7.827e-67
ENSG00000104415	WISP1	WNT1 inducible signaling pathway protein 1 [Source:HGNC Symbol;Acc:HGNC:12769]	protein_coding	 9.319e-01	 6.4039631	3.067e+02	 1.170e-68	 1.934e-66
ENSG00000084112	SSH1	slingshot protein phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:30579]	protein_coding	 7.779e-01	 7.0838457	3.053e+02	 2.318e-68	 3.784e-66
ENSG00000100311	PDGFB	platelet-derived growth factor beta polypeptide [Source:HGNC Symbol;Acc:HGNC:8800]	protein_coding	 2.419e+00	 2.0793123	3.015e+02	 1.534e-67	 2.474e-65
ENSG00000163735	CXCL5	chemokine (C-X-C motif) ligand 5 [Source:HGNC Symbol;Acc:HGNC:10642]	protein_coding	 1.388e+00	 3.3768811	2.958e+02	 2.672e-66	 4.255e-64
ENSG00000111859	NEDD9	neural precursor cell expressed, developmentally down-regulated 9 [Source:HGNC Symbol;Acc:HGNC:7733]	protein_coding	 2.159e+00	 3.0374584	2.952e+02	 3.710e-66	 5.838e-64
ENSG00000125148	MT2A	metallothionein 2A [Source:HGNC Symbol;Acc:HGNC:7406]	protein_coding	 7.806e-01	10.4396510	2.947e+02	 4.676e-66	 7.270e-64
ENSG00000197461	PDGFA	platelet-derived growth factor alpha polypeptide [Source:HGNC Symbol;Acc:HGNC:8799]	protein_coding	 8.069e-01	 5.4086714	2.941e+02	 6.206e-66	 9.536e-64
ENSG00000168916	ZNF608	zinc finger protein 608 [Source:HGNC Symbol;Acc:HGNC:29238]	protein_coding	-1.184e+00	 3.9996034	2.929e+02	 1.143e-65	 1.735e-63
ENSG00000114019	AMOTL2	angiomotin like 2 [Source:HGNC Symbol;Acc:HGNC:17812]	protein_coding	 7.822e-01	 6.0449512	2.927e+02	 1.289e-65	 1.935e-63
ENSG00000181444	ZNF467	zinc finger protein 467 [Source:HGNC Symbol;Acc:HGNC:23154]	protein_coding	-1.231e+00	 3.5811131	2.905e+02	 3.853e-65	 5.717e-63
ENSG00000123689	G0S2	G0/G1 switch 2 [Source:HGNC Symbol;Acc:HGNC:30229]	protein_coding	-8.768e-01	 5.8282501	2.903e+02	 4.321e-65	 6.341e-63
ENSG00000117394	SLC2A1	solute carrier family 2 (facilitated glucose transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11005]	protein_coding	 1.018e+00	 4.9520275	2.807e+02	 5.271e-63	 7.649e-61
ENSG00000116574	RHOU	ras homolog family member U [Source:HGNC Symbol;Acc:HGNC:17794]	protein_coding	-1.414e+00	 4.2675872	2.782e+02	 1.873e-62	 2.688e-60
ENSG00000001461	NIPAL3	NIPA-like domain containing 3 [Source:HGNC Symbol;Acc:HGNC:25233]	protein_coding	-7.465e-01	 5.7750805	2.779e+02	 2.132e-62	 3.026e-60
ENSG00000124440	HIF3A	hypoxia inducible factor 3, alpha subunit [Source:HGNC Symbol;Acc:HGNC:15825]	protein_coding	-1.029e+00	 5.4154454	2.777e+02	 2.343e-62	 3.291e-60
ENSG00000186642	PDE2A	phosphodiesterase 2A, cGMP-stimulated [Source:HGNC Symbol;Acc:HGNC:8777]	protein_coding	-1.862e+00	 2.3026455	2.776e+02	 2.563e-62	 3.562e-60
ENSG00000183688	FAM101B	family with sequence similarity 101, member B [Source:HGNC Symbol;Acc:HGNC:28705]	protein_coding	 8.346e-01	 5.0766344	2.773e+02	 2.845e-62	 3.910e-60
ENSG00000167779	IGFBP6	insulin-like growth factor binding protein 6 [Source:HGNC Symbol;Acc:HGNC:5475]	protein_coding	-6.573e-01	 8.2771657	2.746e+02	 1.101e-61	 1.498e-59
ENSG00000165424	ZCCHC24	zinc finger, CCHC domain containing 24 [Source:HGNC Symbol;Acc:HGNC:26911]	protein_coding	-6.523e-01	 7.0238880	2.732e+02	 2.222e-61	 2.992e-59
ENSG00000168874	ATOH8	atonal homolog 8 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:24126]	protein_coding	-8.610e-01	 4.7950319	2.694e+02	 1.498e-60	 1.997e-58
ENSG00000170017	ALCAM	activated leukocyte cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:400]	protein_coding	 6.394e-01	 7.7013428	2.690e+02	 1.864e-60	 2.460e-58
ENSG00000111424	VDR	vitamin D (1,25- dihydroxyvitamin D3) receptor [Source:HGNC Symbol;Acc:HGNC:12679]	protein_coding	 1.314e+00	 3.8407325	2.685e+02	 2.446e-60	 3.195e-58
ENSG00000185551	NR2F2	nuclear receptor subfamily 2, group F, member 2 [Source:HGNC Symbol;Acc:HGNC:7976]	protein_coding	-6.828e-01	 8.0318503	2.669e+02	 5.292e-60	 6.843e-58
ENSG00000074047	GLI2	GLI family zinc finger 2 [Source:HGNC Symbol;Acc:HGNC:4318]	protein_coding	 7.932e-01	 5.6453624	2.652e+02	 1.240e-59	 1.588e-57
ENSG00000166341	DCHS1	dachsous cadherin-related 1 [Source:HGNC Symbol;Acc:HGNC:13681]	protein_coding	-1.032e+00	 4.3689520	2.652e+02	 1.265e-59	 1.605e-57
ENSG00000112715	VEGFA	vascular endothelial growth factor A [Source:HGNC Symbol;Acc:HGNC:12680]	protein_coding	 8.626e-01	 6.8652494	2.649e+02	 1.443e-59	 1.812e-57
ENSG00000143416	SELENBP1	selenium binding protein 1 [Source:HGNC Symbol;Acc:HGNC:10719]	protein_coding	-1.081e+00	 5.0045144	2.640e+02	 2.359e-59	 2.934e-57
ENSG00000091986	CCDC80	coiled-coil domain containing 80 [Source:HGNC Symbol;Acc:HGNC:30649]	protein_coding	 5.862e-01	 8.9225362	2.601e+02	 1.651e-58	 2.034e-56
ENSG00000169429	CXCL8	chemokine (C-X-C motif) ligand 8 [Source:HGNC Symbol;Acc:HGNC:6025]	protein_coding	 1.137e+00	 5.3230104	2.593e+02	 2.400e-58	 2.929e-56
ENSG00000123933	MXD4	MAX dimerization protein 4 [Source:HGNC Symbol;Acc:HGNC:13906]	protein_coding	-7.202e-01	 8.0894533	2.582e+02	 4.168e-58	 5.041e-56
ENSG00000129657	SEC14L1	SEC14-like 1 (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:10698]	protein_coding	 6.994e-01	 7.1867507	2.578e+02	 5.142e-58	 6.161e-56
ENSG00000158290	CUL4B	cullin 4B [Source:HGNC Symbol;Acc:HGNC:2555]	protein_coding	 6.114e-01	 8.5061925	2.555e+02	 1.632e-57	 1.938e-55
ENSG00000149260	CAPN5	calpain 5 [Source:HGNC Symbol;Acc:HGNC:1482]	protein_coding	-7.751e-01	 5.4819162	2.528e+02	 6.340e-57	 7.460e-55
ENSG00000135842	FAM129A	family with sequence similarity 129, member A [Source:HGNC Symbol;Acc:HGNC:16784]	protein_coding	-7.144e-01	 6.0778880	2.520e+02	 9.595e-57	 1.119e-54
ENSG00000158859	ADAMTS4	ADAM metallopeptidase with thrombospondin type 1 motif, 4 [Source:HGNC Symbol;Acc:HGNC:220]	protein_coding	 8.331e-01	 5.4213712	2.510e+02	 1.585e-56	 1.831e-54
ENSG00000128872	TMOD2	tropomodulin 2 (neuronal) [Source:HGNC Symbol;Acc:HGNC:11872]	protein_coding	-7.764e-01	 5.1728781	2.501e+02	 2.415e-56	 2.766e-54
ENSG00000154258	ABCA9	ATP-binding cassette, sub-family A (ABC1), member 9 [Source:HGNC Symbol;Acc:HGNC:39]	protein_coding	-1.480e+00	 4.7663053	2.494e+02	 3.477e-56	 3.949e-54
ENSG00000197321	SVIL	supervillin [Source:HGNC Symbol;Acc:HGNC:11480]	protein_coding	-7.301e-01	 6.4897290	2.491e+02	 4.026e-56	 4.532e-54
ENSG00000122644	ARL4A	ADP-ribosylation factor-like 4A [Source:HGNC Symbol;Acc:HGNC:695]	protein_coding	-8.766e-01	 4.9096757	2.476e+02	 8.718e-56	 9.731e-54
ENSG00000114251	WNT5A	wingless-type MMTV integration site family, member 5A [Source:HGNC Symbol;Acc:HGNC:12784]	protein_coding	 6.813e-01	 6.6092055	2.457e+02	 2.203e-55	 2.439e-53
ENSG00000104549	SQLE	squalene epoxidase [Source:HGNC Symbol;Acc:HGNC:11279]	protein_coding	 7.089e-01	 7.0062980	2.452e+02	 2.893e-55	 3.175e-53
ENSG00000172379	ARNT2	aryl-hydrocarbon receptor nuclear translocator 2 [Source:HGNC Symbol;Acc:HGNC:16876]	protein_coding	 1.629e+00	 2.7465732	2.444e+02	 4.365e-55	 4.750e-53
ENSG00000260549	MT1L	metallothionein 1L (gene/pseudogene) [Source:HGNC Symbol;Acc:HGNC:7404]	unitary_pseudogene	 8.344e-01	 5.3573167	2.426e+02	 1.078e-54	 1.163e-52
ENSG00000101335	MYL9	myosin, light chain 9, regulatory [Source:HGNC Symbol;Acc:HGNC:15754]	protein_coding	 7.458e-01	 7.3705806	2.415e+02	 1.861e-54	 1.992e-52
ENSG00000066248	NGEF	neuronal guanine nucleotide exchange factor [Source:HGNC Symbol;Acc:HGNC:7807]	protein_coding	-1.847e+00	 2.5233863	2.409e+02	 2.526e-54	 2.682e-52
ENSG00000159840	ZYX	zyxin [Source:HGNC Symbol;Acc:HGNC:13200]	protein_coding	 6.644e-01	 7.9633441	2.403e+02	 3.356e-54	 3.534e-52
ENSG00000116133	DHCR24	24-dehydrocholesterol reductase [Source:HGNC Symbol;Acc:HGNC:2859]	protein_coding	 6.905e-01	 7.9441093	2.384e+02	 8.922e-54	 9.322e-52
ENSG00000166780	C16orf45	chromosome 16 open reading frame 45 [Source:HGNC Symbol;Acc:HGNC:19213]	protein_coding	-7.892e-01	 4.8768627	2.368e+02	 1.989e-53	 2.062e-51
ENSG00000106537	TSPAN13	tetraspanin 13 [Source:HGNC Symbol;Acc:HGNC:21643]	protein_coding	 1.043e+00	 4.8836552	2.363e+02	 2.465e-53	 2.535e-51
ENSG00000138685	FGF2	fibroblast growth factor 2 (basic) [Source:HGNC Symbol;Acc:HGNC:3676]	protein_coding	 7.872e-01	 6.0373171	2.341e+02	 7.721e-53	 7.878e-51
ENSG00000006118	TMEM132A	transmembrane protein 132A [Source:HGNC Symbol;Acc:HGNC:31092]	protein_coding	 7.454e-01	 6.0199553	2.314e+02	 2.889e-52	 2.925e-50
ENSG00000152952	PLOD2	procollagen-lysine, 2-oxoglutarate 5-dioxygenase 2 [Source:HGNC Symbol;Acc:HGNC:9082]	protein_coding	 6.360e-01	 8.4929682	2.306e+02	 4.351e-52	 4.371e-50
ENSG00000049192	ADAMTS6	ADAM metallopeptidase with thrombospondin type 1 motif, 6 [Source:HGNC Symbol;Acc:HGNC:222]	protein_coding	 8.894e-01	 4.7318944	2.304e+02	 4.768e-52	 4.754e-50
ENSG00000154262	ABCA6	ATP-binding cassette, sub-family A (ABC1), member 6 [Source:HGNC Symbol;Acc:HGNC:36]	protein_coding	-8.024e-01	 6.8177316	2.289e+02	 1.024e-51	 1.013e-49
ENSG00000165732	DDX21	DEAD (Asp-Glu-Ala-Asp) box helicase 21 [Source:HGNC Symbol;Acc:HGNC:2744]	protein_coding	 7.226e-01	 7.6853428	2.283e+02	 1.398e-51	 1.372e-49
ENSG00000071282	LMCD1	LIM and cysteine-rich domains 1 [Source:HGNC Symbol;Acc:HGNC:6633]	protein_coding	 1.203e+00	 6.0804123	2.282e+02	 1.493e-51	 1.455e-49
ENSG00000196139	AKR1C3	aldo-keto reductase family 1, member C3 [Source:HGNC Symbol;Acc:HGNC:386]	protein_coding	-1.301e+00	 3.7796767	2.268e+02	 2.965e-51	 2.868e-49
ENSG00000146555	SDK1	sidekick cell adhesion molecule 1 [Source:HGNC Symbol;Acc:HGNC:19307]	protein_coding	-1.097e+00	 3.6719532	2.250e+02	 7.187e-51	 6.901e-49
ENSG00000028137	TNFRSF1B	tumor necrosis factor receptor superfamily, member 1B [Source:HGNC Symbol;Acc:HGNC:11917]	protein_coding	-7.415e-01	 6.3180690	2.247e+02	 8.737e-51	 8.329e-49
ENSG00000135047	CTSL	cathepsin L [Source:HGNC Symbol;Acc:HGNC:2537]	protein_coding	-5.657e-01	 8.6317337	2.246e+02	 9.027e-51	 8.542e-49
ENSG00000124942	AHNAK	AHNAK nucleoprotein [Source:HGNC Symbol;Acc:HGNC:347]	protein_coding	-5.325e-01	11.4275302	2.241e+02	 1.164e-50	 1.093e-48
